title,text,url,date,source,content_hash,scraped_at,branch
Snep creuse ses pertes au premier semestre,"Au terme du premier semestre 2025, SNEP enregistre un chiffre d'affaires de 359,8 M MAD, en nette progression de 40,4%6 par rapport à la même période de l'année précédente. Cette performance traduit une dynamique commerciale soutenue, portés principalement par l'augmentation des volumes de vente des produits vinyliques. Elle refléte également la montée en charge progressive des nouvelles unités de production. Parallėlement, l'activité Électrolyse affiche un chiffre d'affaires stable, en perspective de la montée en puissance attendue de l'écosystème des batteries électriques. L'amelioration du chitfre d'affaires intervient néanmoins dans un environnement conjoncturel particulièrement contraint. Le marché international du PVC demeure marqué par une situation de surcapacité persistante, entrainant une pression continue à la baisse sur les prix. Sur Ie plan national, les importations massives de PVC, souvent à des conditions tarifaires extrêmement basses, ont accentué la concurrence et limité la croissance du chiffre d'affaires, impactant directement les marges. Par ailleurs, Ia finalisation de Ia stabilisation des nouvelles installations industrielles a engendré des charges supplémentaires temporaires, indispensables à la sécurisation des processus et à la fiabilisation de l'outil de production. Dans ce contexte, le résultat d'exploitation ressort -93,8 MMAD, tandis que le résultat net s'établit à -108,6 MMAD a fin juin 2025, soit un quasi doublement des pertes vs S1 2024. Le résultat net consolidé enregistré est de -91 MMAD, PERSPECTIVES Attentive à l'évolution de son marché, SNEP demeure résolument engagée à restaurer des niveaux de marge en adéquation avec ses fondamentaux. Pour faire face à une conjoncture difficile mais transitoire, l'entreprise met en œuvre un ensemble de leviers associant amélioration continue de l'efficacité opérationnelle, rigueur commerciale et optimisation des ressources. Ces efforts visen a rétablir durablement la rentabilité et à inscrire l'entreprise dans une trajectoire de croissance solide, au bénéfice de lensemble de ses clients, partenaires et parties prenantes.",https://boursenews.ma/article/marches/Snep-s1-pertes,2025-09-27 19:49:42.042316,Boursenews,3c766778aa9de224668d773b0bdd4d1c,2025-09-27 19:49:42,corporate finance
AfricInvest Europe annonce le premier closing de la 3e génération des Fonds Franco-Africains,"AfricInvest Europe, la filiale française du Groupe AfricInvest, agréée par l’AMF, annonce le premier closing de la 3e génération des Fonds Franco-Africains (« FFA ») à c. 50 M€. Avec son équipe dédiée, basée à Paris, AfricInvest Europe a désormais atteint c. 150 M€ d’encours sous gestion, et a investi dans 18 entreprises françaises via les FFA. Depuis le lancement du premier Fonds Franco-Africain en janvier 2017, la stratégie des FFA a été d’investir des tickets minoritaires dans des PME et ETI françaises rentables et à fort potentiel de développement, ayant un lien avec l’Afrique. Cet angle africain peut aussi bien concerner des sites industriels existants ou nouveaux, qu’ils soient organiques ou acquis, que des activités de distribution ou des projets commerciaux sur le continent africain. Fondé en 1994, le Groupe AfricInvest est un pionnier et un leader du Private Equity en Afrique, avec c. 2,3 milliards de dollars de fonds levés et plus de 230 transactions conclues dans plus de 38 pays. Pour chacune des entreprises françaises de son portfolio, AfricInvest Europe soutient les équipes de direction grâce à l’expérience de longue date du Groupe AfricInvest en Afrique, son vaste réseau sur le continent et l’expertise de ses c. 100 employés répartis dans ses 8 bureaux et antennes locales (Afrique du Sud, Algérie, Côte d’Ivoire, Égypte, Île Maurice, Kenya, Maroc, Nigeria et Tunisie). À fin septembre 2025, les FFA ont déjà réalisé 18 investissements dans des secteurs variés, tels que la santé, la formation professionnelle, l’éclairage public, l’emballage, la production industrielle, la gestion de l’eau, les travaux publics, la distribution, les services de voyage, la mobilité et le chantier naval, les services patrimoniaux et les solutions digitales. La vision des Fonds est d’accélérer leur croissance internationale grâce à des projets de développement, notamment sur les continents européen et africain. AfricInvest Europe, grâce à son positionnement transfrontalier unique, accompagne ses participations françaises dans l’accélération de leur croissance, l’établissement de partenariats et l’accès à de nouveaux marchés en Afrique. Le Groupe AfricInvest facilite ces collaborations en mettant en relation les sociétés avec les partenaires commerciaux, financiers, industriels et technologiques les plus pertinents sur chaque marché local. Le FFA 3 cible 10 à 12 tickets minoritaires entre 5 et 10 millions d’euros, dans des opérations majoritaires ou minoritaires, aux côtés des dirigeants et/ou de fonds de capital-investissement français et étrangers. Le FFA 3 a rassemblé le soutien de la plupart de ses investisseurs historiques (Bpifrance, Proparco, BNP Paribas, l’assureur panafricain Sanlam, le fonds de pension de la Banque centrale du Kenya, et l’assureur mauricien Sicom) ainsi que des nouveaux investisseurs institutionnels internationaux (notamment des fonds de pension kenyans et le groupe Equitane de Gagan Grupta basé au CCG) et de nouveaux family offices européens et africains. Stéphane Colin et Khaled Ben Jennet, les associés gérants d’AfricInvest Europe, ont déclaré : « Nous nous réjouissons de ce jalon majeur pour les Fonds Franco-Africains. Plusieurs investisseurs ont réaffirmé leur confiance en nous, et de nouveaux investisseurs ont aussi été séduits par notre thèse d’investissement unique. Aujourd’hui, les Fonds Franco-Africains ont une stratégie d’investissement singulière et différenciante sur le marché français mid-cap du capital-investissement, et pour chaque entreprise du portefeuille, aux côtés des équipes de directions et des co-actionnaires, ils apportent une réelle additionnalité, notamment sur leur développement africain. » Outre les rendements financiers, le FFA 3 (SFDR 8) mettra l’accent sur l’impact de ses investissements, sur la gouvernance, la transparence, la création d’emploi et le respect des valeurs sociales et environnementales des entreprises.",https://boursenews.ma/article/marches/AfricInvest-Europe,2025-09-27 19:49:46.911843,Boursenews,890857203507456732c47353ee40271f,2025-09-27 19:49:46,corporate finance; asset management; private equity; real estate
BAM garde son taux directeur inchangé,"Bank Al-Maghrib a choisi, lors de sa réunion de 23 septembre,de maintenir son taux directeur à 2,25%. Cette décision intervient dans un contexte économique encore marqué par de fortes incertitudes, tant au niveau national qu’international. Le Conseil a souligné qu’il continuerait d’évaluer la situation de manière progressive, en ajustant sa politique monétaire en fonction de l’évolution des données économiques et financières.",https://flm.ma/article.php?id=12683,2025-09-27 19:50:23.265813,FLM,cd1d280be33375e9c4ddf9502e58f6fe,2025-09-27 19:50:23,asset management
"En direct : PIB régional, flux extérieurs, Butane, pêche","Ce mardi, nous évoquerons la légère hausse du MASI ainsi que le comportement des flux extérieurs. Aussi, nous nous attardons sur l’accentuation des disparités entre les régions selon le PIB. De même, nous revenons sur la volatilité du prix du Butane. Enfin, nous passons en revue les derniers chiffres de la pêche.",https://flm.ma/article.php?id=12645,2025-09-27 19:50:25.705122,FLM,26b559abbe1e684ecc0313e55b28d902,2025-09-27 19:50:25,asset management
"Morning meeting : BOA-BMCE, Sanlam, Ferrari, libéralisme, e-commerce","Ce vendredi, nous revenons sur la rechute du MASI ainsi que sur la levée obligataire de BOA-BMCE. Nous évoquons aussi le changement de dénomination de Saham Assurance ainsi que le premier véhicule électrique de Ferrari. De même, nous nous attardons sur la fin de l’exonération des droits de douanes des transactions électroniques. Enfin, nous passons en revue notre consultation online sur le libéralisme économique.",https://flm.ma/article.php?id=10256,2025-09-27 19:50:46.985657,FLM,eca01901c43ae233b466f9d5bb15367c,2025-09-27 19:50:46,corporate finance
Multiplication par 14 de la marge de raffinage de TotalEnergies,"TotalEnergies a réalisé au deuxième trimestre 2022 un résultat net ajusté de 9,8 Mrds $ et un résultat net IFRS de 5,7 Mrds $. TotalEnergies a en effet inscrit dans ses comptes une nouvelle provision de 3,5 Mrds $ liée principalement à la prise en compte de l’impact potentiel des sanctions internationales sur la valeur de sa participation dans Novatek. Pour dégager ces super-profits, la multinationale française a notamment profité d’une hausse de 65% du cours du brut ainsi que d’une multiplication par 14 de la marge de raffinage.",https://flm.ma/news.php?id=47410,2025-09-27 19:51:14.019941,FLM,d54e86fc22d096badb76d283a3461530,2025-09-27 19:51:14,corporate finance
Vers une année 2025 tonique pour le crédit bancaire,"Bank Al-Maghrib (BAM) a publié son récent tableau de bord ""Crédits-Dépôts bancaires"". Il en ressort une hausse significative de l’encours des crédits bancaires soutenue par une demande stable aussi bien de la part des entreprises que des ménages. En parallèle, les dépôts connaissent également une progression notable, reflétant la confiance des acteurs économiques dans le système bancaire marocain. Le financement participatif, en particulier dans le secteur immobilier, poursuit son essor, contribuant à diversifier les sources de financement.",https://flm.ma/article.php?id=12667,2025-09-27 19:51:18.754925,FLM,86d5819124305376cb2830015b0d3402,2025-09-27 19:51:18,corporate finance
"En direct : OCP, Attijariwafa, GPC, Mistral","Ce mardi, nous évoquerons la légère baisse du MASI ainsi que la perspective d’une nouvelle IPO. Aussi, nous nous attardons sur les déclarations du PDG de l’OCP au Matin. De même, nous revenons sur un remaniement à Attijariwafa. Enfin, nous passons en revue la valorisation de Mistral.",https://flm.ma/article.php?id=12652,2025-09-27 19:51:32.726281,FLM,a8a274e5b76eedd00218d72343dcf222,2025-09-27 19:51:32,corporate finance
FLM.MA leader de l'analyse financière au Maroc,"Le groupe LabelVie a inauguré son premier centre commercial à Salé, mobilisant un investissement de 77 MDH hors foncier. Édifié sur 5 hectares, le complexe comprend plus de 10 000 m² d’espaces commerciaux, un food court, une salle de fitness, un espace enfants et un drive-in restaurant. Réalisé en 12 mois, ce projet s’inscrit dans la stratégie Vision 2028 du groupe, visant à élargir son maillage territorial et à renforcer son rôle de moteur économique et social local.",https://flm.ma/news.php?id=55420,2025-09-27 19:51:44.556612,FLM,e210a4c97bf570c4639cd508ddf67a4c,2025-09-27 19:51:44,real estate
Wall Street termine la semaine en vert,"La Bourse de New York a conclu vendredi par une séance de hausse après une semaine ponctuée par un cycle d'assouplissement monétaire aux Etats-Unis après la baisse de taux décidée par la Réserve fédérale. L'indice Dow Jones a gagné 0,37%. Le Standard & Poor's 500 a pris 0,49% . Le Nasdaq a avancé de 0,72%. Sur la semaine, le Dow a gagné 1,05%, le S&P 1,22% et le Nasdaq 2,21%.",https://flm.ma/news.php?id=55381,2025-09-27 19:52:22.316529,FLM,4e18bc71359d42f224223daa97fca541,2025-09-27 19:52:22,asset management
